Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2554.209	-2878.854	324.6457	1.425017	0.500126	2.102113
6	-2563.693	-2888.133	324.4399	1.491314	0.6709088	2.026742
12	-2569.313	-2893.756	324.4427	1.433186	0.4569218	2.27612
18	-2578.807	-2903.253	324.4456	1.416425	0.3946658	2.358366
24	-2560.935	-2886.317	325.3815	1.976875	0.6830312	0.8982438
30	-2555.303	-2881.018	325.7151	1.953388	0.49503	0.8613518
36	-2573.405	-2899.048	325.6424	2.027611	0.5499879	0.7417447
42	-2566.015	-2891.603	325.5888	1.965274	0.5715552	0.8534399
48	-2576.861	-2902.261	325.4001	2.166292	0.6368427	0.7031837
54	-2576.454	-2902.056	325.6019	2.15477	0.4898154	0.7571882
60	-2555.845	-2881.445	325.5998	2.191507	0.4915084	0.6970669
66	-2569.19	-2894.748	325.5579	2.139407	0.5400893	0.7230904
72	-2561.339	-2887.014	325.6758	1.978806	0.4767757	0.9125737
78	-2573.792	-2899.493	325.701	2.131178	0.4236696	0.8137035
84	-2569.351	-2894.95	325.5993	1.950473	0.4865755	1.004794
90	-2549.072	-2874.679	325.6067	1.949071	0.4865755	0.9988497
96	-2556.046	-2881.658	325.6124	2.006816	0.4420287	1.012858
102	-2569.221	-2894.461	325.2401	1.569428	0.4592016	1.644933
108	-2576.948	-2902.328	325.3797	1.707083	0.5403981	1.334451
114	-2570.932	-2896.539	325.6068	1.760885	0.5031476	1.149216
120	-2563.814	-2889.261	325.4469	1.781507	0.5031476	1.268038
126	-2573.814	-2899.114	325.3002	1.651708	0.439057	1.567549
132	-2579.939	-2905.438	325.4994	1.73563	0.4037881	1.40356
138	-2572.572	-2897.417	324.845	1.516445	0.4891656	1.920758
144	-2556.252	-2881.907	325.6547	1.737573	0.4949091	1.139426
150	-2567.546	-2892.133	324.5873	1.47803	0.4945556	2.11169
156	-2573.764	-2899.377	325.6135	1.670431	0.386061	1.392375
162	-2564.628	-2890.155	325.5276	1.790091	0.4866327	1.216351
168	-2579.724	-2905.091	325.3675	1.773011	0.4871934	1.360395
174	-2566.236	-2891.732	325.4961	1.785366	0.408328	1.360395
180	-2554.635	-2879.976	325.3412	1.762937	0.4611466	1.423705
186	-2581.159	-2906.531	325.3724	1.681101	0.5839464	1.307899
192	-2578.691	-2903.654	324.9626	1.641678	0.5387952	1.697247
198	-2586.08	-2911.118	325.0386	1.685748	0.524118	1.62798
204	-2567.387	-2892.81	325.4228	1.680943	0.4906617	1.384781
210	-2564.932	-2890.334	325.4018	1.71305	0.6068089	1.229709
216	-2566.62	-2892.129	325.5091	1.743174	0.4450634	1.329693
222	-2577.379	-2902.829	325.45	1.66229	0.4549809	1.42571
228	-2556.515	-2881.941	325.4254	1.743089	0.4283693	1.419422
234	-2582.657	-2908.034	325.3773	1.686181	0.4573959	1.459863
240	-2559.018	-2883.847	324.8295	1.686181	0.6016415	1.692798
246	-2569.829	-2894.898	325.0689	1.594311	0.5500084	1.642717
252	-2587.461	-2912.814	325.3538	1.741885	0.4830632	1.401066
258	-2564.932	-2890.323	325.3919	1.72139	0.4968025	1.369202
264	-2570.687	-2895.82	325.1329	1.595286	0.4555346	1.707502
270	-2568.301	-2893.37	325.0692	1.665505	0.7095523	1.422652
276	-2578.163	-2903.924	325.7614	1.802421	0.4140636	1.113844
282	-2564.674	-2890.252	325.5785	1.769119	0.4866446	1.190731
288	-2562.376	-2887.724	325.3478	1.687971	0.5525261	1.360065
294	-2567.46	-2892.972	325.5124	1.909024	0.4750546	1.143404
300	-2565.406	-2890.948	325.5415	1.900353	0.639556	0.8699929
306	-2581.689	-2907.552	325.8626	1.958427	0.390325	0.9032102
312	-2591.551	-2916.929	325.3781	1.60085	0.523737	1.439449
318	-2561.436	-2886.533	325.0973	1.542099	0.4215757	1.812457
324	-2573.87	-2898.876	325.0059	1.590132	0.4469914	1.81038
330	-2578.446	-2903.81	325.3637	1.736038	0.4715546	1.413146
336	-2575.661	-2901.115	325.4535	1.718496	0.4463531	1.391337
342	-2571.624	-2896.886	325.2614	1.754692	0.4748913	1.472751
348	-2558.614	-2883.778	325.1646	1.565001	0.5405803	1.60533
354	-2572.401	-2897.556	325.1554	1.590423	0.4085537	1.755528
360	-2567.394	-2892.335	324.9403	1.495732	0.5581095	1.794122
366	-2579.111	-2903.936	324.8243	1.433629	0.5581095	1.91606
372	-2567.002	-2891.782	324.7797	1.483056	0.5549883	1.91606
378	-2566.415	-2891.484	325.0687	1.693079	0.4701005	1.665518
384	-2561.954	-2886.968	325.0134	1.633563	0.5635651	1.63945
390	-2551.863	-2877.252	325.389	1.640747	0.4833292	1.451447
396	-2557.039	-2882.333	325.2937	1.628245	0.578795	1.41785
402	-2567.331	-2892.733	325.4027	1.707593	0.4876365	1.383644
408	-2561.097	-2886.224	325.127	1.631554	0.5672027	1.554151
414	-2563.797	-2888.884	325.0869	1.65085	0.6837441	1.446209
420	-2551.187	-2876.643	325.4551	1.621285	0.5517526	1.328649
426	-2558.698	-2884.227	325.5286	1.842332	0.5022532	1.147654
432	-2576.627	-2901.852	325.225	1.770949	0.7759635	1.139856
438	-2573.481	-2898.866	325.3846	1.625167	0.4748774	1.477581
444	-2571.759	-2897.066	325.3068	1.568657	0.5939759	1.436377
450	-2564.042	-2889.649	325.6076	1.727982	0.4858815	1.202135
456	-2575.434	-2900.723	325.2885	1.725909	0.6052851	1.314285
462	-2589.038	-2914.375	325.3379	1.668029	0.4905004	1.460374
468	-2569.696	-2894.935	325.2384	1.679297	0.5451994	1.460374
474	-2562.56	-2887.855	325.295	1.701076	0.5451994	1.400071
480	-2557.228	-2882.636	325.408	1.698801	0.3830497	1.531521
486	-2564.23	-2889.419	325.1887	1.728575	0.5838552	1.41566
492	-2566.039	-2891.433	325.3949	1.813162	0.4411391	1.370416
498	-2547.495	-2872.778	325.2832	1.838438	0.5890104	1.245771
504	-2552.009	-2877.497	325.4878	1.838438	0.610226	1.035657
510	-2567.605	-2893.016	325.4116	1.794479	0.5160945	1.269017
516	-2569.857	-2895.31	325.4536	1.789886	0.4550871	1.322476
522	-2566.976	-2892.43	325.4534	1.883716	0.5376186	1.126973
528	-2578.026	-2903.349	325.3227	1.817618	0.7056607	1.088513
534	-2568.987	-2894.682	325.6948	1.818195	0.4629622	1.079134
540	-2569.396	-2894.905	325.5086	1.871963	0.5718192	1.0377
546	-2581.928	-2907.34	325.4113	1.876005	0.5142926	1.203304
552	-2554.403	-2879.78	325.3769	1.753218	0.5142926	1.333092
558	-2554.66	-2880.187	325.527	1.823491	0.553323	1.092572
564	-2574.623	-2900.393	325.7701	1.862271	0.4448265	0.9947538
570	-2568.782	-2894.249	325.4669	1.91215	0.6198331	0.9692849
